date,height
2021-04-20 01:00:00,-926.0
2021-04-20 02:00:00,-927.0
2021-04-20 03:00:00,-928.0
2021-04-20 04:00:00,-930.0
2021-04-20 05:00:00,-931.0
2021-04-20 06:00:00,-932.0
2021-04-20 07:00:00,-933.0
2021-04-20 08:00:00,-933.0
2021-04-20 09:00:00,-934.0
2021-04-20 10:00:00,-936.0
2021-04-20 11:00:00,-937.0
2021-04-20 12:00:00,-936.0
2021-04-20 13:00:00,-938.0
2021-04-20 14:00:00,-937.0
2021-04-20 15:00:00,-940.0
2021-04-20 16:00:00,-943.0
2021-04-20 17:00:00,-943.0
2021-04-20 18:00:00,-944.0
2021-04-20 19:00:00,-946.0
2021-04-20 20:00:00,-948.0
2021-04-20 21:00:00,-951.0
2021-04-20 22:00:00,-951.0
2021-04-20 23:00:00,-952.0
2021-04-21 00:00:00,-953.0
2021-04-21 01:00:00,-955.0
2021-04-21 02:00:00,-956.0
2021-04-21 03:00:00,-957.0
2021-04-21 04:00:00,-958.0
2021-04-21 05:00:00,-959.0
2021-04-21 06:00:00,-960.0
2021-04-21 07:00:00,-962.0
2021-04-21 08:00:00,-963.0
2021-04-21 09:00:00,-965.0
2021-04-21 10:00:00,-967.0
2021-04-21 11:00:00,-968.0
2021-04-21 12:00:00,-970.0
2021-04-21 13:00:00,-971.0
2021-04-21 14:00:00,-973.0
2021-04-21 15:00:00,-974.0
2021-04-21 16:00:00,-976.0
2021-04-21 17:00:00,-976.0
2021-04-21 18:00:00,-978.0
2021-04-21 19:00:00,-979.0
2021-04-21 20:00:00,-979.0
2021-04-21 21:00:00,-980.0
2021-04-21 22:00:00,-981.0
2021-04-21 23:00:00,-981.0
2021-04-22 00:00:00,-980.0
2021-04-22 01:00:00,-981.0
2021-04-22 02:00:00,-982.0
2021-04-22 03:00:00,-983.0
2021-04-22 04:00:00,-984.0
2021-04-22 05:00:00,-985.0
2021-04-22 06:00:00,-985.0
2021-04-22 07:00:00,-986.0
2021-04-22 08:00:00,-987.0
2021-04-22 09:00:00,-987.0
2021-04-22 10:00:00,-988.0
2021-04-22 11:00:00,-989.0
2021-04-22 12:00:00,-989.0
2021-04-22 13:00:00,-990.0
2021-04-22 14:00:00,-989.0
2021-04-22 15:00:00,-991.0
2021-04-22 16:00:00,-991.0
2021-04-22 17:00:00,-992.0
2021-04-22 18:00:00,-993.0
2021-04-22 19:00:00,-996.0
2021-04-22 20:00:00,-997.0
2021-04-22 21:00:00,-998.0
2021-04-22 22:00:00,-998.0
2021-04-22 23:00:00,-998.0
2021-04-23 00:00:00,-999.0
